Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
154,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,1990,7,4,388,4.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
155,Sardar Azmoun,ir IRN,"MF,FW",Leverkusen,de Bundesliga,26,1995,9,4,359,4,1,1,2,1,0,0,0,0,0.25,0.25,0.5,0.25,0.5,Matches
156,César Azpilicueta,es ESP,"DF,MF",Chelsea,eng Premier League,31,1989,27,24,"2,070",23,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,Matches
157,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,25,1996,26,23,"1,934",21.5,2,0,2,2,0,0,9,0,0.09,0,0.09,0.09,0.09,Matches
158,Carlos Bacca,co COL,FW,Granada,es La Liga,34,1986,17,4,513,5.7,0,1,1,0,0,0,3,0,0,0.18,0.18,0,0.18,Matches
159,Daniel Bachmann,at AUT,GK,Watford,eng Premier League,27,1994,12,12,"1,080",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
160,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,14,11,985,10.9,0,1,1,0,0,0,3,1,0,0.09,0.09,0,0.09,Matches
161,Milan Badelj,hr CRO,MF,Genoa,it Serie A,32,1989,34,34,"2,844",31.6,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
162,Édgar Badía,es ESP,GK,Elche,es La Liga,29,1992,24,24,"2,160",24,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
163,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,24,21,"1,838",20.4,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
164,Youssouph Badji,sn SEN,FW,Brest,fr Ligue 1,19,2001,9,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
165,Miguel Baeza,es ESP,MF,Celta Vigo,es La Liga,21,2000,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
166,Nicola Bagnolini,it ITA,GK,Bologna,it Serie A,17,2004,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
167,Issa Bah,lu LUX,FW,Venezia,it Serie A,19,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
168,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,29,1992,29,12,"1,099",12.2,3,1,4,3,0,0,0,0,0.25,0.08,0.33,0.25,0.33,Matches
169,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,23,1997,18,7,761,8.5,1,2,3,1,0,0,3,0,0.12,0.24,0.35,0.12,0.35,Matches
170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,4,3,217,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
171,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
172,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,19,2001,7,4,510,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
173,Nedim Bajrami,al ALB,MF,Empoli,it Serie A,22,1999,35,23,"2,054",22.8,6,5,11,3,3,3,3,0,0.26,0.22,0.48,0.13,0.35,Matches
174,Cédric Bakambu,cd COD,"FW,MF",Marseille,fr Ligue 1,30,1991,12,5,356,4,4,0,4,4,0,0,1,0,1.01,0,1.01,1.01,1.01,Matches
175,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,4,4,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,26,1994,14,5,501,5.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
177,Mitchel Bakker,nl NED,"DF,MF",Leverkusen,de Bundesliga,21,2000,25,19,"1,822",20.2,0,4,4,0,0,0,6,0,0,0.2,0.2,0,0.2,Matches
178,Ridle Baku,de GER,"MF,DF",Wolfsburg,de Bundesliga,23,1998,34,28,"2,446",27.2,3,5,8,3,0,0,4,0,0.11,0.18,0.29,0.11,0.29,Matches
179,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,5,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
180,Tommaso Baldanzi,it ITA,MF,Empoli,it Serie A,18,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
181,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,17,2003,5,2,188,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
182,Ibrahima Baldé,fr FRA,FW,Lens,fr Ligue 1,18,2003,4,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
183,Keita Baldé,sn SEN,FW,Cagliari,it Serie A,26,1995,26,14,"1,229",13.7,3,1,4,3,0,0,2,0,0.22,0.07,0.29,0.22,0.29,Matches
184,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,32,1989,5,4,280,3.1,1,0,1,1,0,0,2,0,0.32,0,0.32,0.32,0.32,Matches
185,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,26,23,"2,027",22.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
186,Leonardo Balerdi,ar ARG,"DF,MF",Marseille,fr Ligue 1,22,1999,17,10,950,10.6,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
187,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35,35,"3,147",35,1,2,3,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09,Matches
188,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,10,5,446,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
189,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,2001,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
190,Abdoulaye Bamba,ci CIV,"MF,DF",Angers,fr Ligue 1,31,1990,10,4,458,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
191,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,25,1996,31,28,"2,428",27,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches
192,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,1993,9,7,559,6.2,2,2,4,2,0,0,2,0,0.32,0.32,0.64,0.32,0.64,Matches
193,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,1995,35,24,"1,955",21.7,2,3,5,2,0,0,10,0,0.09,0.14,0.23,0.09,0.23,Matches
194,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,17,13,"1,211",13.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
195,Simon Banza,cd COD,FW,Lens,fr Ligue 1,24,1996,4,1,124,1.4,1,1,2,1,0,0,0,0,0.73,0.73,1.45,0.73,1.45,Matches
196,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,1998,22,9,910,10.1,1,0,1,1,0,0,2,1,0.1,0,0.1,0.1,0.1,Matches
197,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,1994,29,27,"2,340",26,11,4,15,7,4,4,4,0,0.42,0.15,0.58,0.27,0.42,Matches
198,Barbero,es ESP,FW,Osasuna,es La Liga,22,1998,6,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
199,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
200,Barcia,es ESP,DF,Granada,es La Liga,20,2000,1,1,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Bradley Barcola,fr FRA,MF,Lyon,fr Ligue 1,18,2002,11,2,263,2.9,0,1,1,0,0,0,0,0,0,0.34,0.34,0,0.34,Matches
202,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,33,30,"2,589",28.8,2,2,4,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
203,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,1995,30,17,"1,701",18.9,3,3,6,1,2,2,3,0,0.16,0.16,0.32,0.05,0.21,Matches
204,Francesco Bardi,it ITA,GK,Bologna,it Serie A,29,1992,2,2,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
205,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,25,18,"1,481",16.5,1,1,2,1,0,0,9,0,0.06,0.06,0.12,0.06,0.12,Matches
206,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,1997,36,36,"2,913",32.4,3,11,14,3,0,0,9,0,0.09,0.34,0.43,0.09,0.43,Matches
207,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,1997,21,9,865,9.6,2,0,2,2,0,0,2,0,0.21,0,0.21,0.21,0.21,Matches
208,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,27,1993,6,1,179,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches
209,Aymen Barkok,ma MAR,MF,Frankfurt,de Bundesliga,23,1998,5,2,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
210,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,23,8,808,9,1,0,1,0,1,1,4,0,0.11,0,0.11,0,0,Matches
211,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,23,1997,32,24,"2,101",23.3,6,10,16,6,0,0,2,0,0.26,0.43,0.69,0.26,0.69,Matches
212,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,16,12,"1,020",11.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
213,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,31,20,"1,789",19.9,1,2,3,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15,Matches
214,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,19,2001,11,6,547,6.1,1,1,2,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,Matches
215,Jacob Barrett Laursen,dk DEN,"DF,MF",Arminia,de Bundesliga,26,1994,24,20,"1,632",18.1,2,0,2,2,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
216,Musa Barrow,gm GAM,"MF,FW",Bologna,it Serie A,22,1998,34,25,"2,134",23.7,6,6,12,6,0,0,0,0,0.25,0.25,0.51,0.25,0.51,Matches
217,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,de Bundesliga,21,2000,8,1,210,2.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
218,Marc Bartra,es ESP,DF,Real Betis,es La Liga,30,1991,23,23,"1,993",22.1,1,0,1,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
219,Daniele Baselli,it ITA,MF,Torino,it Serie A,29,1992,6,0,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
220,Daniele Baselli,it ITA,MF,Cagliari,it Serie A,29,1992,9,2,290,3.2,0,1,1,0,0,0,1,0,0,0.31,0.31,0,0.31,Matches
221,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,24,1996,3,3,209,2.3,0,1,1,0,0,0,0,0,0,0.43,0.43,0,0.43,Matches
222,Toma Bašić,hr CRO,MF,Lazio,it Serie A,24,1996,29,9,982,10.9,0,2,2,0,0,0,3,0,0,0.18,0.18,0,0.18,Matches
223,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,1997,5,2,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
224,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,6,2,197,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
225,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,31,29,"2,311",25.7,1,2,3,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,1996,31,26,"2,288",25.4,3,3,6,3,0,0,5,1,0.12,0.12,0.24,0.12,0.24,Matches
227,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,3,1,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
228,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,26,12,"1,179",13.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
229,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,26,18,"1,690",18.8,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
230,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,1990,33,33,"2,970",33,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
231,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,25,25,"2,166",24.1,1,2,3,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,Matches
232,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,33,1988,6,1,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
233,Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,21,1999,29,23,"1,888",21,7,2,9,7,0,0,5,0,0.33,0.1,0.43,0.33,0.43,Matches
234,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,26,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
235,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,33,1988,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
236,Bebé,cv CPV,MF,Rayo Vallecano,es La Liga,31,1990,29,6,867,9.6,1,2,3,1,0,0,2,0,0.1,0.21,0.31,0.1,0.31,Matches
237,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,27,1994,28,25,"2,091",23.2,7,2,9,7,0,0,0,0,0.3,0.09,0.39,0.3,0.39,Matches
238,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,35,35,"3,130",34.8,2,1,3,2,0,0,10,0,0.06,0.03,0.09,0.06,0.09,Matches
239,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,11,9,835,9.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
240,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,28,22,"1,758",19.5,4,6,10,4,0,0,4,0,0.2,0.31,0.51,0.2,0.51,Matches
241,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,31,30,"2,629",29.2,4,0,4,4,0,0,10,0,0.14,0,0.14,0.14,0.14,Matches
242,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,1997,8,0,75,0.8,1,0,1,1,0,0,0,0,1.2,0,1.2,1.2,1.2,Matches
243,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,1997,7,5,483,5.4,1,0,1,1,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
244,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
245,Valon Behrami,ch SUI,MF,Genoa,it Serie A,36,1985,10,2,311,3.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
246,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,24,2,499,5.5,2,2,4,2,0,0,1,0,0.36,0.36,0.72,0.36,0.72,Matches
247,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,13,11,825,9.2,3,2,5,3,0,1,2,0,0.33,0.22,0.55,0.33,0.55,Matches
248,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,1990,23,21,"1,938",21.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
249,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,26,17,"1,636",18.2,5,2,7,4,1,1,1,0,0.28,0.11,0.39,0.22,0.33,Matches
250,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,31,26,"2,310",25.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,33,33,"2,864",31.8,2,0,2,2,0,0,9,0,0.06,0,0.06,0.06,0.06,Matches
252,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,22,20,"1,768",19.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
253,Raoul Bellanova,it ITA,MF,Cagliari,it Serie A,21,2000,31,27,"2,496",27.7,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches
254,Karim Bellarabi,de GER,MF,Leverkusen,de Bundesliga,31,1990,16,9,683,7.6,3,2,5,3,0,0,2,0,0.4,0.26,0.66,0.4,0.66,Matches
255,Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,fr Ligue 1,23,1998,36,26,"2,332",25.9,2,3,5,2,0,0,5,0,0.08,0.12,0.19,0.08,0.19,Matches
256,Héctor Bellerín,es ESP,DF,Real Betis,es La Liga,26,1995,23,22,"1,979",22,0,2,2,0,0,0,2,1,0,0.09,0.09,0,0.09,Matches
257,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,32,32,"2,790",31,3,8,11,3,0,0,9,0,0.1,0.26,0.35,0.1,0.35,Matches
258,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,10,3,434,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
259,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
260,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,22,16,"1,371",15.2,8,1,9,5,3,3,1,0,0.53,0.07,0.59,0.33,0.39,Matches
261,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,37,31,"2,597",28.9,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
262,Hatem Ben Arfa,fr FRA,"MF,FW",Lille,fr Ligue 1,34,1987,7,4,314,3.5,0,1,1,0,0,0,1,0,0,0.29,0.29,0,0.29,Matches
263,Salim Ben Seghir,fr FRA,FW,Marseille,fr Ligue 1,18,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
264,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,37,29,"2,529",28.1,25,5,30,17,8,8,3,0,0.89,0.18,1.07,0.6,0.78,Matches
265,Marco Benassi,it ITA,DF,Fiorentina,it Serie A,26,1994,6,1,158,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
266,Marco Benassi,it ITA,MF,Empoli,it Serie A,26,1994,12,3,382,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
267,Darío Benedetto,ar ARG,"FW,MF",Marseille,fr Ligue 1,31,1990,2,0,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
268,Darío Benedetto,ar ARG,FW,Elche,es La Liga,31,1990,14,6,590,6.6,2,1,3,2,0,0,1,0,0.31,0.15,0.46,0.31,0.46,Matches
269,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,23,1997,13,2,246,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
270,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,28,1993,37,37,"3,330",37,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
271,Iker Benito,es ESP,MF,Osasuna,es La Liga,18,2002,4,1,118,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
272,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,1,1,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
273,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
274,Filip Benković,hr CRO,DF,Udinese,it Serie A,24,1997,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
275,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,31,15,"1,525",16.9,2,1,3,2,0,0,7,0,0.12,0.06,0.18,0.12,0.18,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Keanan Bennetts,eng ENG,MF,Gladbach,de Bundesliga,22,1999,4,0,50,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
277,Saïd Benrahma,dz ALG,MF,West Ham,eng Premier League,25,1995,32,26,"2,168",24.1,8,6,14,8,0,0,0,0,0.33,0.25,0.58,0.33,0.58,Matches
278,Ramy Bensebaini,dz ALG,"DF,MF",Gladbach,de Bundesliga,26,1995,23,22,"2,020",22.4,4,1,5,2,2,2,6,0,0.18,0.04,0.22,0.09,0.13,Matches
279,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,18,18,"1,515",16.8,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
280,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,24,1997,17,16,"1,361",15.1,0,4,4,0,0,0,5,0,0,0.26,0.26,0,0.26,Matches
281,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,24,1997,19,13,"1,155",12.8,0,1,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
282,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,25,11,"1,145",12.7,4,1,5,4,0,0,3,0,0.31,0.08,0.39,0.31,0.39,Matches
283,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,33,1987,32,31,"2,593",28.8,27,12,39,20,7,11,0,0,0.94,0.42,1.35,0.69,1.11,Matches
284,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,30,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
285,Domenico Berardi,it ITA,"MF,FW",Sassuolo,it Serie A,26,1994,33,33,"2,819",31.3,15,14,29,9,6,6,9,0,0.48,0.45,0.93,0.29,0.73,Matches
286,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,14,11,"1,015",11.3,1,2,3,1,0,0,3,0,0.09,0.18,0.27,0.09,0.27,Matches
287,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,26,1995,34,24,"2,168",24.1,3,6,9,3,0,1,8,0,0.12,0.25,0.37,0.12,0.37,Matches
288,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,35,35,"2,946",32.7,0,3,3,0,0,0,12,0,0,0.09,0.09,0,0.09,Matches
289,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,30,1990,18,13,"1,102",12.2,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
290,Patrick Berg,no NOR,MF,Lens,fr Ligue 1,23,1997,14,2,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
291,Mitchell van Bergen,nl NED,"FW,MF",Reims,fr Ligue 1,21,1999,20,11,983,10.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
292,Steven Bergwijn,nl NED,"MF,FW",Tottenham,eng Premier League,23,1997,25,4,565,6.3,3,1,4,3,0,0,1,0,0.48,0.16,0.64,0.48,0.64,Matches
293,Etrit Berisha,al ALB,GK,Torino,it Serie A,32,1989,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
294,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,28,1993,13,5,455,5.1,0,1,1,0,0,0,2,1,0,0.2,0.2,0,0.2,Matches
295,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,27,1994,28,16,"1,475",16.4,1,3,4,1,0,0,5,0,0.06,0.18,0.24,0.06,0.24,Matches
296,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,24,1997,13,13,"1,170",13,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
297,Paul Bernardoni,fr FRA,GK,Saint-Étienne,fr Ligue 1,24,1997,19,19,"1,710",19,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
298,Juan Bernat,es ESP,"DF,MF",PSG,fr Ligue 1,28,1993,15,12,958,10.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
299,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,23,1998,11,9,833,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
300,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,31,1990,29,22,"1,732",19.2,1,5,6,1,0,0,0,0,0.05,0.26,0.31,0.05,0.31,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Nicolò Bertola,it ITA,DF,Spezia,it Serie A,18,2003,2,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
302,Ryan Bertrand,eng ENG,DF,Leicester City,eng Premier League,31,1989,4,4,337,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
303,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,28,1993,24,5,768,8.5,1,1,2,1,0,0,5,1,0.12,0.12,0.23,0.12,0.23,Matches
304,Beto,gw GNB,FW,Udinese,it Serie A,23,1998,28,24,"2,173",24.1,11,0,11,11,0,0,1,0,0.46,0,0.46,0.46,0.46,Matches
305,Jordan Beyer,de GER,DF,Gladbach,de Bundesliga,21,2000,17,15,"1,384",15.4,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
306,Giulian Biancone,fr FRA,"DF,MF",Troyes,fr Ligue 1,21,2000,33,26,"2,292",25.5,1,2,3,1,0,0,10,0,0.04,0.08,0.12,0.04,0.12,Matches
307,Bartosz Białek,pl POL,FW,Wolfsburg,de Bundesliga,19,2001,12,1,178,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
308,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,31,1990,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
309,Mads Bidstrup,dk DEN,MF,Brentford,eng Premier League,20,2001,4,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
310,Pedro Bigas,es ESP,DF,Elche,es La Liga,30,1990,19,19,"1,551",17.2,1,0,1,1,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
